"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_6.contribution","bio_10.contribution","bio_13.contribution","bio_14.contribution","bio_18.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_6.permutation.importance","bio_10.permutation.importance","bio_13.permutation.importance","bio_14.permutation.importance","bio_18.permutation.importance","type","filter"
0.873825555555556,0.0202344444444444,0.02,0.162222222222222,0.5906,0.605477777777778,58.68556,0.17878,4.26672,0.33908,0.971,12.3294,23.22944,23.13974,2.43132,1.12384,1.1576,14.08352,18.68072,39.38326,"75","pca2"
0.884665555555556,0.0240255555555556,0.02,0.12,0.5944,0.6526,60.33298,0.038,2.68838,0.35742,0.90244,12.81316,22.86762,24.74924,3.0735,0.53452,1.58902,10.64772,16.61824,42.78774,"75","pca2"
0.882037777777778,0.0344022222222222,0.02,0.16,0.5924,0.6182,60.1594,0.0966,2.60648,0.46126,0.83582,13.23294,22.60752,22.15888,4.12752,1.6001,0.79236,12.23116,14.39294,44.69706,"75","pca2"
0.872225,0.037025,0.06,0.164444444444444,0.567,0.597955555555555,59.52092,0.14806,3.48626,0.4486,0.82002,12.67456,22.90152,19.51628,1.43954,1.91876,1.15948,13.10668,17.8943,44.96498,"75","pca2"
0.884193333333333,0.0188666666666667,0.02,0.142222222222222,0.6086,0.639377777777778,60.47226,0.06798,2.57406,0.3869,0.97026,12.90018,22.62836,22.57392,1.5912,0.63992,1.21768,13.37384,16.3029,44.30056,"75","pca2"
0.882218888888889,0.0448988888888889,0.02,0.202222222222222,0.6074,0.566277777777778,59.5659,0.24988,3.18618,0.36746,0.88094,12.4569,23.29276,20.06756,5.21648,1.39808,2.01616,12.64068,20.5547,38.1064,"75","pca2"
0.874706666666667,0.0289333333333333,0.02,0.166666666666667,0.5948,0.594333333333333,60.39668,0.05928,2.29084,0.41002,0.94068,12.94938,22.9531,23.09064,2.3128,0.59188,2.72354,13.39428,21.04178,36.84508,"75","pca2"
0.880082777777778,0.0475127777777778,0.02,0.12,0.5943,0.6317,59.3735,0.10876,3.20882,0.37068,0.93596,12.90428,23.09802,25.39486,2.46782,0.89002,1.35746,14.62172,18.09332,37.17474,"75","pca2"
0.874725555555556,0.0381344444444444,0.0666666666666667,0.146666666666667,0.561233333333333,0.611233333333333,59.93274,0.11374,2.53498,0.38074,0.8119,13.38786,22.83798,21.58598,2.35028,0.5672,0.43816,11.34506,17.20722,46.50606,"75","pca2"
0.880471666666667,0.0223583333333333,0.02,0.184444444444444,0.5961,0.592455555555556,60.07878,0.09096,3.1125,0.35928,0.85042,12.713,22.79506,22.02186,3.22364,2.91932,1.86354,9.74226,17.79036,42.43906,"75","pca2"
0.878908888888889,0.0147511111111111,0.02,0.124444444444444,0.5994,0.645655555555556,60.01664,0.07074,2.94566,0.3955,0.9405,12.6018,23.02918,24.04302,2.7459,0.49122,2.03406,12.23822,18.83366,39.61394,"75","pca2"
0.880657222222222,0.0253227777777778,0.0422222222222222,0.146666666666667,0.581677777777778,0.633333333333333,59.52976,0.22262,3.71604,0.35546,0.90876,12.30632,22.96108,19.49402,4.41902,1.51784,0.98014,11.98996,17.26894,44.33006,"75","pca2"
0.884672222222222,0.0307077777777778,0.02,0.148888888888889,0.5917,0.609811111111111,60.80518,0.07636,2.29514,0.35082,0.8149,13.21408,22.4435,27.56206,0.63446,0.91704,0.3836,11.93178,13.65712,44.91398,"75","pca2"
0.874688888888889,0.0460911111111112,0.0444444444444444,0.233333333333333,0.583255555555556,0.552666666666667,59.86518,0.0677,3.04416,0.33676,0.82162,12.41316,23.45138,21.26724,3.39678,0.66648,1.3729,11.81082,22.11956,39.36626,"75","pca2"
0.877211111111111,0.0239311111111111,0.02,0.16,0.6108,0.6083,60.25272,0.16448,2.87038,0.2835,0.9218,12.7583,22.74892,21.81396,3.31564,1.19704,0.83196,13.91016,16.74102,42.19024,"75","pca2"
0.875297222222222,0.0307527777777778,0.0422222222222222,0.148888888888889,0.582577777777778,0.625811111111111,59.95256,0.11214,2.8638,0.40366,0.86966,13.0294,22.76878,26.41912,3.08892,1.23002,0.83416,11.70464,17.80712,38.91598,"75","pca2"
0.887624444444444,0.0236155555555556,0.02,0.0822222222222222,0.6021,0.682077777777778,60.90994,0.0536,2.3326,0.37388,0.67752,13.11742,22.53502,23.1747,2.94522,0.92352,1.55914,11.95168,16.73954,42.70626,"75","pca2"
0.886251111111111,0.0242111111111111,0.02,0.1,0.6016,0.6526,60.36796,0.01508,2.57088,0.3355,1.01978,12.80624,22.88456,21.3886,1.40322,0.76318,0.28496,12.1323,15.901,48.12674,"75","pca2"
0.878226666666667,0.0393666666666667,0.02,0.162222222222222,0.6067,0.598177777777778,59.74686,0.06114,3.2037,0.36642,0.8575,13.0554,22.70894,20.14816,1.61938,0.70968,0.10732,12.09412,21.57794,43.74338,"75","pca2"
0.874608888888889,0.0321711111111111,0.0222222222222222,0.166666666666667,0.579777777777778,0.602133333333333,59.80786,0.05962,3.1098,0.38804,0.88084,12.7866,22.96724,22.7741,2.00304,1.3878,0.36332,12.17734,18.89686,42.39756,"75","pca2"
0.881279444444444,0.0359805555555556,0.0222222222222222,0.126666666666667,0.597477777777778,0.619633333333333,59.93088,0.13812,2.60756,0.46464,0.98622,13.05338,22.81918,23.3162,4.16866,1.09516,1.66044,11.55302,15.92396,42.28252,"75","pca2"
0.872414444444444,0.0440055555555555,0.02,0.166666666666667,0.5925,0.606933333333333,60.13212,0.08218,3.10724,0.4056,0.75856,12.80334,22.71098,22.1637,5.44166,1.95778,1.88076,11.8266,19.49336,37.23608,"75","pca2"
0.88193,0.03219,0.02,0.162222222222222,0.603,0.595677777777778,61.2259,0.11318,1.61658,0.3822,0.9012,13.20446,22.55646,21.9889,1.60634,0.52698,0.97004,12.68236,18.31262,43.91276,"75","pca2"
0.88281,0.02663,0.02,0.166666666666667,0.6051,0.599933333333333,59.74082,0.13344,2.9518,0.37072,0.85882,12.7784,23.16602,22.53098,3.43432,1.18046,1.4757,13.42826,17.24992,40.70044,"75","pca2"
0.880244444444444,0.0139555555555555,0.0222222222222222,0.102222222222222,0.584577777777778,0.657277777777778,60.20496,0.05374,2.6976,0.39072,0.88094,12.77214,22.9999,24.20056,4.11794,1.414,1.46896,11.88708,14.97642,41.93508,"75","pca2"
0.861242222222222,0.0597577777777778,0.16,0.242222222222222,0.4836,0.531577777777778,58.51578,0.3001,4.28168,0.32386,0.7634,12.72434,23.09086,24.86184,3.62268,1.49902,0.81278,10.38768,20.17222,38.64378,"75","pca2"
0.885507777777778,0.0410677777777778,0.04,0.102222222222222,0.5832,0.661477777777778,60.04252,0.03732,2.78026,0.31724,0.8543,12.73822,23.2302,21.6216,2.26086,0.52436,0.7345,12.63338,20.96756,41.2577,"75","pca2"
0.866846666666667,0.0563133333333333,0.02,0.224444444444444,0.6008,0.556155555555556,59.3551,0.0586,3.30778,0.36154,0.97184,12.89446,23.05068,25.56652,2.781,1.94792,1.07244,10.43638,19.85648,38.33926,"75","pca2"
0.870248333333333,0.0362383333333333,0.04,0.202222222222222,0.5744,0.566377777777778,59.90512,0.03532,3.23538,0.34546,0.86856,12.6952,22.91498,25.53438,3.0447,1.333,1.48684,8.36036,19.91654,40.32416,"75","pca2"
0.884313333333333,0.0284733333333333,0.02,0.102222222222222,0.6095,0.657877777777778,59.88894,0.07154,2.98104,0.40056,0.96546,12.6721,23.0204,23.41892,1.92826,0.19868,0.81584,13.84526,19.91522,39.8778,"75","pca2"
0.877101111111111,0.0370788888888889,0.0222222222222222,0.142222222222222,0.612577777777778,0.621477777777778,60.57928,0.0548,2.47042,0.35652,0.91632,12.97076,22.65192,26.2163,1.17998,0.8892,2.69432,12.68268,16.99478,39.34268,"75","pca2"
0.875272222222222,0.0447322222222222,0.06,0.162222222222222,0.5582,0.618177777777778,59.72984,0.16476,2.98888,0.40518,0.858,13.04838,22.8049,25.51796,2.62434,0.22118,1.17202,12.784,20.15148,37.52902,"75","pca2"
0.876553333333333,0.0286266666666667,0.04,0.204444444444444,0.5835,0.581455555555556,60.26428,0.16396,2.72166,0.46458,0.78684,12.995,22.60366,22.43624,4.82082,2.55034,2.56352,13.35992,16.79572,37.47344,"75","pca2"
0.868425,0.051975,0.0222222222222222,0.226666666666667,0.596777777777778,0.557133333333333,59.32762,0.0723,3.32148,0.41078,0.94638,13.08098,22.84044,26.06198,2.334,0.65988,1.40852,13.86598,18.8293,36.8403,"75","pca2"
0.886703333333333,0.0339233333333333,0.02,0.144444444444444,0.5972,0.633355555555556,60.46192,0.10256,2.75988,0.3112,0.83824,12.99072,22.53548,21.83526,1.62486,0.67024,0.57144,14.15586,16.42854,44.71378,"75","pca2"
0.881984444444444,0.0204444444444444,0.02,0.162222222222222,0.6029,0.612777777777778,59.8771,0.19488,3.215,0.32552,0.63418,12.82748,22.92582,19.6485,3.90004,0.87236,1.9538,10.66174,21.11848,41.8451,"75","pca2"
0.880846666666667,0.0434266666666667,0.02,0.182222222222222,0.6013,0.590877777777778,60.37224,0.11146,2.51252,0.42976,0.7813,12.82518,22.96754,22.35628,2.78946,0.88244,0.6231,11.96586,20.0054,41.37744,"75","pca2"
0.874752222222222,0.0216877777777778,0.04,0.142222222222222,0.5724,0.628877777777778,59.7629,0.20078,3.34772,0.33038,0.9073,12.44544,23.00546,22.79114,2.23674,0.40528,1.96572,13.60488,19.5291,39.46708,"75","pca2"
0.875225,0.025705,0.02,0.184444444444444,0.5849,0.596855555555556,59.46016,0.04088,3.47862,0.3509,0.95322,12.5115,23.20468,25.38202,0.69152,0.5064,1.73724,10.42782,18.8587,42.39626,"75","pca2"
0.878184444444444,0.0301755555555556,0,0.1,0.5893,0.6692,59.34366,0.19716,3.4983,0.3412,0.85608,12.84274,22.92084,23.17006,3.988,2.36982,2.64738,11.46852,17.28228,39.07398,"75","pca2"
0.859452222222222,0.0368322222222222,0.04,0.226666666666667,0.5943,0.541633333333333,60.49404,0.13946,2.34808,0.3539,0.90422,13.04222,22.71808,22.68288,2.53656,0.3971,2.68488,11.56054,22.23342,37.9046,"75","pca2"
0.868407777777778,0.0308122222222222,0.04,0.146666666666667,0.5967,0.610133333333333,60.02438,0.0762,2.78676,0.29576,0.98144,12.91572,22.91968,22.1449,4.28106,1.2023,1.08386,12.95466,18.52528,39.80794,"75","pca2"
0.87433,0.04805,0.02,0.191111111111111,0.589,0.561488888888889,58.76338,0.20998,3.96832,0.3623,0.76946,12.79294,23.13366,22.53894,4.2194,2.79582,0.81352,10.94928,19.1487,39.5344,"75","pca2"
0.879327777777778,0.0248922222222222,0.02,0.204444444444444,0.6053,0.573955555555555,59.70682,0.1162,3.44674,0.29122,0.7675,12.5779,23.0936,23.3323,2.42336,0.78502,1.50826,11.7,19.0586,41.19248,"75","pca2"
0.871673333333333,0.0230266666666667,0.0422222222222222,0.224444444444444,0.585477777777778,0.558355555555555,59.4746,0.08506,3.66736,0.39256,0.9512,12.56144,22.86782,23.54012,3.22146,1.1142,2.12092,13.10864,21.90232,34.99236,"75","pca2"
0.848942777777778,0.0586972222222222,0.142222222222222,0.224444444444444,0.501577777777778,0.539955555555556,58.74444,0.24016,3.56718,0.37968,1.062,12.851,23.15552,22.96626,4.42536,1.41974,2.25458,10.84574,18.59492,39.49334,"75","pca2"
0.864093333333333,0.0456266666666667,0.0866666666666667,0.211111111111111,0.553033333333333,0.560488888888889,59.63854,0.15774,3.25738,0.35836,0.9204,12.50206,23.16554,20.3544,4.05252,0.79944,0.89062,11.87736,17.79824,44.22746,"75","pca2"
0.888018888888889,0.0296588888888889,0.0222222222222222,0.142222222222222,0.600077777777778,0.628077777777778,60.47064,0.11114,2.58966,0.3771,0.92204,12.69438,22.83506,22.55844,3.05792,1.83938,2.15394,12.52236,17.16056,40.70738,"75","pca2"
0.883635555555556,0.0399755555555555,0.04,0.16,0.5781,0.617,59.82084,0.07512,2.86264,0.4683,0.88442,12.75472,23.134,22.81202,3.08976,0.51272,1.81442,12.3711,16.10668,43.29332,"75","pca2"
0.877238888888889,0.0251988888888889,0.0622222222222222,0.186666666666667,0.565077777777778,0.602733333333333,59.15192,0.31354,3.75472,0.38022,0.86574,12.7485,22.78532,22.08902,4.10806,1.76856,3.65646,9.1215,22.67518,36.58122,"75","pca2"
0.884743333333333,0.0121366666666667,0.02,0.102222222222222,0.5974,0.678577777777778,60.05164,0.07516,3.0778,0.3392,0.87856,12.7264,22.85122,25.425,3.22344,0.79368,0.57234,11.55622,20.40418,38.02512,"75","pca2"
0.876337222222222,0.0226327777777778,0.02,0.142222222222222,0.6006,0.625477777777778,59.9693,0.06782,2.84798,0.3462,0.8138,12.98242,22.97246,25.32688,1.08724,0.19604,0.46214,11.61056,16.92324,44.3939,"75","pca2"
0.886894444444444,0.0300744444444444,0.02,0.12,0.5961,0.6405,60.33026,0.18718,2.66168,0.43148,0.75688,12.70722,22.92528,22.904,2.9356,1.09692,1.53642,9.91866,18.77922,42.82918,"75","pca2"
0.876452222222222,0.0345122222222222,0.04,0.16,0.5869,0.6085,59.60502,0.1217,3.54672,0.45776,0.87402,12.8751,22.51966,22.17122,3.44352,1.60444,1.27964,10.4529,21.05172,39.9966,"75","pca2"
0.850773333333333,0.0542066666666667,0.126666666666667,0.266666666666667,0.492433333333333,0.524233333333333,58.31036,0.22966,4.3593,0.4312,0.8154,12.75202,23.10204,20.34922,6.06444,2.89964,2.12176,11.21494,17.65686,39.69312,"75","pca2"
0.887757777777778,0.0327622222222222,0.02,0.168888888888889,0.5978,0.613311111111111,61.0605,0.05136,2.1311,0.35392,0.84594,12.97916,22.57802,18.25568,2.87362,1.4998,2.22306,12.07088,21.0811,41.99584,"75","pca2"
0.882956666666667,0.0274566666666667,0.02,0.142222222222222,0.5979,0.634677777777778,60.68152,0.08846,2.50684,0.4031,0.7361,12.71194,22.87202,22.07858,1.10604,0.54172,1.12874,11.57176,19.94926,43.62392,"75","pca2"
0.878061111111111,0.0458588888888889,0.0444444444444444,0.126666666666667,0.568455555555555,0.641133333333333,60.49096,0.16562,2.46652,0.342,0.79486,12.88698,22.853,22.17402,3.68146,1.03132,1.06592,13.25022,18.92858,39.86852,"75","pca2"
0.875146666666667,0.0475533333333333,0.04,0.102222222222222,0.5753,0.634855555555556,60.04294,0.1753,2.35586,0.45994,0.88214,13.2233,22.86054,26.6881,3.443,1.1018,1.51726,14.45724,18.0964,34.6962,"75","pca2"
0.880144444444444,0.0391555555555555,0.02,0.124444444444444,0.6014,0.657655555555556,58.79874,0.17364,4.10724,0.28272,0.87186,12.55022,23.21562,19.62988,2.90462,2.20582,1.3741,11.95512,18.96552,42.96494,"75","pca2"
0.84883,0.04839,0.0644444444444444,0.206666666666667,0.566055555555556,0.556333333333333,59.08172,0.12288,3.19394,0.32064,1.10996,13.21032,22.96054,22.12034,4.61492,2.09464,1.25214,10.90672,17.8387,41.17256,"75","pca2"
0.880095555555556,0.0268044444444444,0.02,0.164444444444444,0.6079,0.608755555555556,60.11392,0.02094,2.55266,0.32586,0.93306,12.8053,23.24836,25.3788,0.49908,0.04576,0.672,13.4481,17.5904,42.36586,"75","pca2"
0.886501111111111,0.0433411111111111,0.02,0.142222222222222,0.5923,0.631877777777778,60.35492,0.07408,2.43434,0.42164,0.83968,12.81324,23.06214,25.2605,2.60254,0.53812,1.01242,11.27912,18.1545,41.15286,"75","pca2"
0.879747777777778,0.0271677777777778,0.04,0.144444444444444,0.5875,0.632555555555556,59.49018,0.12786,3.29948,0.43268,0.93774,12.57884,23.13316,20.9649,3.2297,1.41272,2.65292,14.47992,14.55326,42.7066,"75","pca2"
0.878233333333333,0.0225133333333334,0.04,0.144444444444444,0.5713,0.617455555555556,59.61268,0.14876,3.30114,0.38418,1.0338,12.62692,22.89252,21.0517,1.70508,0.36902,0.7968,16.63936,18.42458,41.0134,"75","pca2"
0.877121666666667,0.0266783333333334,0.02,0.166666666666667,0.5884,0.611833333333333,59.9384,0.10724,2.9399,0.35786,0.7571,12.8233,23.07626,25.05724,1.26964,0.39706,1.50334,14.14142,16.6171,41.01422,"75","pca2"
0.876623333333333,0.0302766666666667,0.02,0.164444444444444,0.5948,0.601355555555556,59.57438,0.04386,3.21824,0.36782,0.8337,12.65084,23.31116,22.69562,1.86644,1.32,0.8556,14.14656,16.42212,42.69366,"75","pca2"
0.877704444444444,0.0251155555555556,0.02,0.171111111111111,0.608,0.598788888888889,60.13542,0.14676,2.81174,0.38134,0.79282,12.85672,22.8752,19.98096,2.52408,1.90692,2.24206,10.3051,18.16674,44.87416,"75","pca2"
0.884118888888889,0.0255188888888889,0.04,0.12,0.581,0.6549,59.83296,0.17184,3.18204,0.40642,0.79576,12.67944,22.9315,22.74366,4.51834,2.05502,2.43362,11.01156,19.3648,37.873,"75","pca2"
0.879961111111111,0.0215011111111111,0.02,0.122222222222222,0.5972,0.644277777777778,60.35416,0.13046,2.68408,0.4338,0.90672,12.65152,22.83926,24.58016,2.83376,0.9936,2.06678,12.57888,17.86708,39.07974,"75","pca2"
0.872707777777778,0.0370722222222222,0.0222222222222222,0.188888888888889,0.581977777777778,0.595011111111111,59.65498,0.08788,3.3862,0.32072,0.94328,12.54134,23.06558,23.92408,0.8166,0.96966,0.66998,13.07648,18.21778,42.32544,"75","pca2"
0.883697222222222,0.0250927777777778,0.02,0.204444444444444,0.6087,0.570755555555556,60.29732,0.06166,2.73838,0.42242,0.84074,12.75634,22.88314,24.0159,1.9567,0.7533,1.91434,11.24462,20.92722,39.1879,"75","pca2"
0.877452222222222,0.0287477777777778,0.02,0.122222222222222,0.6081,0.629177777777778,60.28794,0.0742,2.58668,0.35034,0.93874,12.65688,23.10526,24.64012,1.9846,0.913,1.73904,11.92044,19.50846,39.29438,"75","pca2"
0.870556666666667,0.0333033333333333,0.04,0.164444444444444,0.5861,0.612055555555556,60.01254,0.0727,2.85916,0.35034,0.85148,12.93386,22.9199,25.34754,1.34154,0.41038,1.24014,13.55776,16.54812,41.55458,"75","pca2"
0.876248333333333,0.0233516666666667,0.02,0.166666666666667,0.583,0.608133333333333,60.02294,0.22238,3.13428,0.38104,0.9778,12.77538,22.48612,22.32774,3.04872,1.03914,0.8268,11.40534,20.90242,40.4498,"75","pca2"
0.880457777777778,0.0357222222222222,0.0222222222222222,0.186666666666667,0.600377777777778,0.589433333333333,59.72656,0.19568,3.2887,0.36622,0.83744,12.72588,22.8595,21.71594,2.54894,1.17952,0.35754,13.03708,18.3038,42.85714,"75","pca2"
0.885901111111111,0.0246611111111111,0.02,0.162222222222222,0.6163,0.607677777777778,60.47904,0.07886,2.30432,0.369,0.8505,13.01394,22.9043,23.47306,0.65392,0.75412,1.46768,11.86994,19.0662,42.71508,"75","pca2"
0.87821,0.02489,0.02,0.142222222222222,0.5991,0.619177777777778,59.68792,0.23144,3.17306,0.39832,0.77674,12.69714,23.03542,24.64108,5.1068,2.3349,0.3504,8.6753,20.4847,38.40682,"75","pca2"
0.890528888888889,0.0327688888888889,0.02,0.1,0.5996,0.6675,60.90712,0.06092,2.30982,0.39916,0.89238,13.12134,22.30922,23.61522,2.43518,1.83396,1.43662,12.61822,19.22386,38.83694,"75","pca2"
0.874557777777778,0.0410022222222222,0.02,0.12,0.6116,0.6363,59.85104,0.12564,2.84758,0.3393,1.11798,12.9032,22.8153,23.6619,2.49708,1.40524,1.19312,12.70212,20.99734,37.54318,"75","pca2"
0.884671111111111,0.0264511111111111,0.02,0.142222222222222,0.6104,0.631777777777778,60.6858,0.04866,2.41202,0.37148,0.82152,12.8727,22.78778,26.27682,1.67196,0.4112,1.83878,13.3225,13.05078,43.42796,"75","pca2"
0.877506666666667,0.0232933333333334,0.02,0.14,0.5968,0.6421,59.88014,0.09802,3.21818,0.33804,0.72402,13.105,22.63664,22.38832,1.80242,0.47438,0.28166,14.2726,18.33528,42.44534,"75","pca2"
0.883689444444444,0.0494694444444444,0.02,0.12,0.5929,0.6578,59.97744,0.0982,3.04654,0.30698,0.68506,12.55316,23.33256,21.89862,2.22194,0.83172,1.97994,10.20492,21.94456,40.91834,"75","pca2"
0.870483333333333,0.0301366666666666,0.0622222222222222,0.222222222222222,0.563077777777778,0.558077777777778,60.18762,0.1247,2.63776,0.4381,0.99846,12.77738,22.83592,21.71804,3.66274,1.69646,1.46134,9.88874,16.8812,44.69144,"75","pca2"
0.891998888888889,0.0227122222222222,0.0222222222222222,0.133333333333333,0.560277777777778,0.643266666666667,63.85018,0.02356,4.18096,0.4272,0.80262,11.04162,19.67382,27.31608,0.28246,0,1.16982,10.64852,21.31134,39.27178,"50","pca2"
0.879373333333333,0.0549222222222222,0.0444444444444444,0.128888888888889,0.562555555555555,0.623311111111111,63.016,0.0548,4.6638,0.42574,0.84012,11.21964,19.77988,31.599,0.19464,0.34652,0.54636,10.24652,16.33044,40.7365,"50","pca2"
0.876215555555556,0.0345822222222222,0.0444444444444444,0.168888888888889,0.558755555555556,0.589411111111111,62.7943,0.10982,5.14242,0.38208,0.83384,10.87054,19.867,28.22902,0.0328,1.37976,0.58374,11.77936,16.70664,41.28868,"50","pca2"
0.872735555555556,0.0506088888888889,0.0422222222222222,0.226666666666667,0.559877777777778,0.537533333333333,62.13172,0.03576,5.6166,0.32922,0.81714,10.91856,20.15098,29.98832,0.19948,1.02384,0.62936,9.40788,16.78722,41.96388,"50","pca2"
0.890262222222222,0.0203155555555556,0.02,0.153333333333333,0.5538,0.627366666666667,63.81768,0.03456,4.00782,0.43516,0.78534,10.97246,19.94694,25.15968,0.26718,0.13692,0.53596,10.57786,15.97062,47.3518,"50","pca2"
0.892185,0.0311483333333333,0.04,0.102222222222222,0.5521,0.671077777777778,63.76484,0.09496,4.40858,0.31942,0.77138,11.02918,19.61164,27.74306,0.58582,0.10572,1.4928,10.5326,18.43626,41.10374,"50","pca2"
0.890617777777778,0.0212822222222222,0.0444444444444444,0.151111111111111,0.548255555555555,0.626688888888889,63.965,0.02532,4.43356,0.339,0.67088,11.0251,19.54112,23.13192,0.17424,0.37138,0.91412,11.9223,21.6505,41.83552,"50","pca2"
0.887396666666667,0.0460455555555555,0.02,0.128888888888889,0.5697,0.635711111111111,63.02986,0.06704,4.9227,0.41454,0.80236,10.95032,19.81316,26.03482,0.64804,0.8736,0.67068,11.64434,17.30478,42.82374,"50","pca2"
0.882208888888889,0.0208711111111111,0.0222222222222222,0.126666666666667,0.553277777777778,0.644333333333333,63.70942,0.04686,4.22636,0.53288,0.71992,10.8608,19.90376,28.13224,0.0548,0.1288,0.2995,13.18636,16.3331,41.86524,"50","pca2"
0.888228888888889,0.0182977777777778,0.0222222222222222,0.106666666666667,0.576677777777778,0.661433333333333,63.66116,0.01228,4.23762,0.41402,0.84128,10.9612,19.87244,26.51808,0,0,0.13708,11.20498,19.88682,42.25302,"50","pca2"
0.889505555555556,0.0214811111111111,0.0422222222222222,0.168888888888889,0.558777777777778,0.610211111111111,64.01912,0.0153,3.98028,0.40634,0.6614,11.04592,19.87166,27.56636,0.19624,0,1.36406,14.73116,16.60164,39.54058,"50","pca2"
0.885642222222222,0.0483222222222222,0.04,0.122222222222222,0.5654,0.657077777777778,62.90036,0.06976,5.10482,0.4523,0.79006,10.97936,19.70336,28.32882,0.50596,0.7508,1.53686,13.78136,17.50346,37.59274,"50","pca2"
0.886043333333333,0.0432833333333333,0.04,0.166666666666667,0.5592,0.606733333333333,63.35242,0.04046,4.61862,0.402,0.70916,10.8572,20.02014,31.87556,0.27688,0.07566,1.37628,8.94722,14.57322,42.8752,"50","pca2"
0.877720555555556,0.0239594444444444,0.02,0.104444444444444,0.5837,0.635955555555555,62.55276,0.06724,4.86276,0.39934,1.0611,11.14158,19.91522,32.11346,0.38098,0.62124,1.18008,11.08364,17.80584,36.81482,"50","pca2"
0.889047777777778,0.0193611111111111,0.02,0.148888888888889,0.5688,0.627111111111111,63.59406,0.0087,4.68748,0.39652,0.76636,10.85212,19.69476,31.12916,0.05782,1.306,1.5205,11.61998,14.5188,39.84774,"50","pca2"
0.894616666666667,0.0345455555555555,0.0222222222222222,0.0888888888888889,0.558777777777778,0.679911111111111,64.06688,0.03288,4.24766,0.34774,0.70732,10.77674,19.82082,27.45868,0.05984,0.46012,0.13606,11.39092,19.7568,40.73762,"50","pca2"
0.877283333333333,0.0304655555555556,0.02,0.128888888888889,0.5691,0.629711111111111,63.15342,0.0562,4.3235,0.39372,0.92134,10.96942,20.1824,27.94518,0.39318,0.11736,1.68772,13.62412,17.67224,38.56016,"50","pca2"
0.893721111111111,0.0288611111111111,0.02,0.104444444444444,0.5776,0.645855555555556,63.7618,0.03164,4.29656,0.40366,0.8177,11.09096,19.59768,25.15344,0.83302,0.71716,0.2992,13.67048,17.8399,41.48678,"50","pca2"
0.888793333333333,0.0300644444444444,0.02,0.128888888888889,0.5818,0.648911111111111,63.29816,0.01654,4.53356,0.39448,0.80428,11.1043,19.8487,26.87584,0.06054,1.16682,0.43226,11.81532,17.22964,42.41958,"50","pca2"
0.875193333333333,0.0379222222222222,0.02,0.151111111111111,0.5734,0.614688888888889,63.0555,0.19092,4.74626,0.4876,0.7347,10.67838,20.10666,30.60162,1.42354,0.7983,1.25946,10.9581,16.53904,38.41994,"50","pca2"
0.876306111111111,0.0419138888888889,0.0422222222222222,0.211111111111111,0.546877777777778,0.559588888888889,62.89908,0.01598,4.77682,0.37954,0.85256,10.87378,20.20224,25.75852,0,0,1.19208,11.96974,18.9429,42.13674,"50","pca2"
0.884638888888889,0.0365922222222222,0.0444444444444444,0.128888888888889,0.554455555555556,0.627211111111111,62.4712,0.2022,5.68556,0.38944,0.78726,10.43194,20.0324,23.58364,0.92528,1.5278,0.86124,12.55524,14.7836,45.7632,"50","pca2"
0.896755555555556,0.0315533333333333,0.02,0.151111111111111,0.5458,0.620188888888889,63.84588,0.05128,4.27478,0.3311,0.74532,10.7282,20.02346,25.7598,0.4347,0.2705,1.34346,10.44066,15.36868,46.38222,"50","pca2"
0.885808888888889,0.0406066666666667,0.0666666666666667,0.131111111111111,0.505311111111111,0.648788888888889,63.19534,0.09364,4.89338,0.42534,0.84032,10.6455,19.90648,26.2515,0.73626,1.20756,2.68168,11.88178,16.55998,40.68126,"50","pca2"
0.894606666666667,0.0250355555555556,0.0222222222222222,0.124444444444444,0.556577777777778,0.655255555555555,63.2306,0.07256,4.8087,0.34082,0.6383,10.79622,20.1128,27.53818,1.18642,0.15376,0.5475,12.94132,12.67792,44.95486,"50","pca2"
0.888172222222222,0.0220366666666666,0.0222222222222222,0.124444444444444,0.566177777777778,0.652855555555556,63.32888,0.07866,4.31994,0.45054,0.64752,11.04968,20.12474,27.52694,2.44702,1.03952,1.72992,12.04396,14.83736,40.37522,"50","pca2"
0.886778888888889,0.02193,0.02,0.171111111111111,0.5688,0.610388888888889,63.67362,0.03856,4.3758,0.40578,0.73804,11.05224,19.71594,27.59474,0.98562,0.95022,0.08708,11.52764,20.60276,38.25194,"50","pca2"
0.888491111111111,0.0391244444444444,0.0222222222222222,0.104444444444444,0.556877777777778,0.641455555555556,63.38074,0.15482,4.50682,0.39518,0.8724,11.12076,19.56928,33.30282,0.77544,0.17782,1.36494,15.05968,12.7969,36.52238,"50","pca2"
0.893528333333333,0.0259616666666666,0.0222222222222222,0.131111111111111,0.564477777777778,0.644388888888889,63.79986,0.0194,4.47212,0.32138,0.78418,10.9914,19.61168,26.23268,0.91572,0.03784,1.30404,12.85974,17.8256,40.82434,"50","pca2"
